x,y,z mean,z stdev,z min,z max,vs_x stdev,vs_x min,vs_x max,vs_y mean,vs_y stdev,vs_y min,vs_y max,vs_z mean,vs_z stdev,vs_z min,vs_z max
-42.500000,-15.000000,-4.338184,0.107121,-4.445305,-4.231062,148.583396,49.885288,98.698109,198.468684,0.440059,0.118173,0.321886,0.558233,0.002957,0.017311,-0.014354,0.020268
-42.500000,-12.500000,-4.712495,0.132357,-4.844851,-4.580138,148.431875,49.864370,98.567505,198.296245,0.400717,0.104837,0.295880,0.505554,0.004868,0.019102,-0.014234,0.023969
-42.500000,-10.000000,-5.060351,0.159925,-5.220276,-4.900426,148.291656,49.846326,98.445330,198.137982,0.344211,0.088186,0.256025,0.432398,0.006695,0.020670,-0.013975,0.027364
-42.500000,-7.500000,-5.342938,0.183419,-5.526358,-5.159519,148.175708,49.831240,98.344468,198.006947,0.273017,0.068748,0.204269,0.341765,0.008287,0.021987,-0.013700,0.030274
-42.500000,-5.000000,-5.555530,0.201811,-5.757341,-5.353718,148.087877,49.819880,98.267996,197.907757,0.189517,0.047161,0.142357,0.236678,0.009541,0.022967,-0.013426,0.032508
-42.500000,-2.500000,-5.688698,0.213264,-5.901963,-5.475434,148.032687,49.812711,98.219975,197.845398,0.096268,0.023920,0.072348,0.120188,0.010311,0.023607,-0.013296,0.033918
-42.500000,0.000000,-5.732598,0.215985,-5.948583,-5.516613,148.013963,49.809986,98.203978,197.823949,-0.000309,0.000272,-0.000581,-0.000038,0.010581,0.023829,-0.013248,0.034410
-42.500000,2.500000,-5.687594,0.212244,-5.899838,-5.475350,148.033006,49.812419,98.220586,197.845425,-0.096266,0.023996,-0.120262,-0.072270,0.010322,0.023590,-0.013268,0.033912
-42.500000,5.000000,-5.554461,0.200891,-5.755352,-5.353569,148.088315,49.819499,98.268816,197.907813,-0.189634,0.047109,-0.236742,-0.142525,0.009508,0.022993,-0.013485,0.032500
-42.500000,7.500000,-5.344076,0.183076,-5.527152,-5.161000,148.175654,49.830940,98.344713,198.006594,-0.272563,0.068658,-0.341222,-0.203905,0.008295,0.021969,-0.013674,0.030263
-42.500000,10.000000,-5.058675,0.159129,-5.217804,-4.899546,148.292293,49.845939,98.446354,198.138231,-0.344424,0.088176,-0.432600,-0.256249,0.006693,0.020667,-0.013974,0.027361
-42.500000,12.500000,-4.711745,0.131851,-4.843596,-4.579894,148.432278,49.864058,98.568219,198.296336,-0.400763,0.104805,-0.505569,-0.295958,0.004873,0.019092,-0.014218,0.023965
-42.500000,15.000000,-4.337550,0.106711,-4.444261,-4.230839,148.583755,49.885019,98.698736,198.468774,-0.440101,0.118133,-0.558233,-0.321968,0.002963,0.017301,-0.014339,0.020264
-42.500000,17.500000,-3.921751,0.079251,-4.001001,-3.842500,148.747022,49.906870,98.840152,198.653893,-0.464372,0.128055,-0.592426,-0.336317,0.001075,0.015438,-0.014364,0.016513
-42.500000,20.000000,-3.487734,0.052957,-3.540691,-3.434777,148.913508,49.929245,98.984263,198.842752,-0.471109,0.133798,-0.604907,-0.337311,-0.000672,0.013543,-0.014215,0.012871
-42.500000,22.500000,-3.074500,0.034668,-3.109168,-3.039831,149.072308,49.952528,99.119780,199.024837,-0.465366,0.136246,-0.601612,-0.329120,-0.002235,0.011614,-0.013849,0.009379
-42.500000,25.000000,-2.656371,0.017275,-2.673647,-2.639096,149.226619,49.974243,99.252376,199.200862,-0.444753,0.134560,-0.579313,-0.310194,-0.003513,0.009828,-0.013342,0.006315
-42.500000,27.500000,-2.275563,0.008309,-2.283871,-2.267254,149.366931,49.995750,99.371181,199.362680,-0.416524,0.130120,-0.546644,-0.286403,-0.004561,0.008104,-0.012665,0.003543
-42.500000,30.000000,-1.928122,0.003755,-1.931878,-1.924367,149.492048,50.015485,99.476564,199.507533,-0.380094,0.122345,-0.502439,-0.257748,-0.005321,0.006541,-0.011863,0.001220
-42.500000,32.500000,-1.608210,0.001298,-1.609508,-1.606912,149.603788,50.032916,99.570872,199.636705,-0.337176,0.111948,-0.449123,-0.225228,-0.005838,0.005174,-0.011012,-0.000663
-42.500000,35.000000,-1.328068,0.002509,-1.330577,-1.325559,149.699758,50.048369,99.651389,199.748127,-0.290794,0.099493,-0.390287,-0.191301,-0.006159,0.003985,-0.010143,-0.002174
-42.500000,37.500000,-1.099033,0.006807,-1.105840,-1.092226,149.777384,50.061613,99.715771,199.838997,-0.243374,0.085199,-0.328573,-0.158175,-0.006325,0.002980,-0.009306,-0.003345
-42.500000,40.000000,-0.909099,0.011706,-0.920805,-0.897393,149.840202,50.072347,99.767855,199.912549,-0.194463,0.069568,-0.264032,-0.124895,-0.006377,0.002177,-0.008553,-0.004200
-42.500000,42.500000,-0.758221,0.015536,-0.773757,-0.742686,149.888557,50.080331,99.808226,199.968887,-0.144343,0.052920,-0.197263,-0.091422,-0.006347,0.001577,-0.007924,-0.004769
-42.500000,45.000000,-0.653779,0.019957,-0.673736,-0.633822,149.922474,50.086458,99.836017,200.008932,-0.095999,0.035676,-0.131675,-0.060322,-0.006314,0.001123,-0.007436,-0.005191
-42.500000,47.500000,-0.590536,0.023414,-0.613950,-0.567123,149.942844,50.090283,99.852561,200.033127,-0.048111,0.017919,-0.066030,-0.030192,-0.006287,0.000848,-0.007135,-0.005439
-42.500000,50.000000,-0.568495,0.024028,-0.592523,-0.544468,149.949844,50.091442,99.858402,200.041287,0.000000,0.000000,0.000000,0.000000,-0.006269,0.000759,-0.007029,-0.005510
-40.000000,-50.000000,-0.616344,0.060174,-0.676519,-0.556170,149.920693,50.062533,99.858160,199.983226,0.000000,0.000000,0.000000,0.000000,-0.005526,0.001450,-0.006976,-0.004076
-40.000000,-47.500000,-0.637005,0.061378,-0.698383,-0.575627,149.913725,50.061102,99.852624,199.974827,0.045077,0.018016,0.027061,0.063093,-0.005528,0.001553,-0.007081,-0.003976
-40.000000,-45.000000,-0.696647,0.066082,-0.762729,-0.630565,149.893522,50.056803,99.836719,199.950324,0.090256,0.035733,0.054524,0.125989,-0.005522,0.001852,-0.007373,-0.003670
-40.000000,-42.500000,-0.792260,0.073479,-0.865739,-0.718782,149.860177,50.049510,99.810667,199.909687,0.134439,0.052834,0.081605,0.187273,-0.005480,0.002361,-0.007842,-0.003119
-40.000000,-40.000000,-0.931739,0.081313,-1.013052,-0.850427,149.812657,50.040099,99.772559,199.852756,0.180424,0.069266,0.111158,0.249690,-0.005443,0.003028,-0.008471,-0.002414
-40.000000,-37.500000,-1.101364,0.092447,-1.193811,-1.008917,149.751845,50.027127,99.724718,199.778972,0.223222,0.084254,0.138968,0.307476,-0.005253,0.003948,-0.009201,-0.001305
-40.000000,-35.000000,-1.314083,0.101451,-1.415534,-1.212633,149.676145,50.012288,99.663857,199.688433,0.266399,0.097997,0.168402,0.364397,-0.005003,0.005032,-0.010034,0.000029
-40.000000,-32.500000,-1.568351,0.109987,-1.678338,-1.458364,149.583675,49.994545,99.589130,199.578220,0.306776,0.109573,0.197203,0.416349,-0.004562,0.006344,-0.010906,0.001782
-40.000000,-30.000000,-1.855109,0.116233,-1.971342,-1.738876,149.477019,49.974536,99.502483,199.451555,0.342978,0.118856,0.224122,0.461834,-0.003922,0.007848,-0.011770,0.003926
-40.000000,-27.500000,-2.164362,0.120840,-2.285202,-2.043522,149.358221,49.952153,99.406067,199.310374,0.372784,0.125397,0.247386,0.498181,-0.003034,0.009546,-0.012581,0.006512
-40.000000,-25.000000,-2.512304,0.119681,-2.631986,-2.392623,149.223808,49.928576,99.295232,199.152385,0.396137,0.128890,0.267247,0.525028,-0.001902,0.011384,-0.013285,0.009482
-40.000000,-22.500000,-2.868085,0.116365,-2.984450,-2.751720,149.081446,49.903338,99.178108,198.984784,0.409576,0.129047,0.280529,0.538623,-0.000497,0.013362,-0.013859,0.012865
-40.000000,-20.000000,-3.240147,0.106810,-3.346957,-3.133337,148.930741,49.877904,99.052838,198.808645,0.411938,0.125769,0.286168,0.537707,0.001138,0.015407,-0.014269,0.016546
-40.000000,-17.500000,-3.601030,0.095658,-3.696689,-3.505372,148.779292,49.851949,98.927343,198.631241,0.402067,0.119045,0.283023,0.521112,0.002987,0.017497,-0.014510,0.020484
-40.000000,-15.000000,-3.948442,0.081859,-4.030301,-3.866583,148.630392,49.826907,98.803484,198.457299,0.378584,0.108838,0.269746,0.487422,0.004956,0.019531,-0.014575,0.024488
-40.000000,-12.500000,-4.279659,0.064929,-4.344588,-4.214731,148.487958,49.803967,98.683991,198.291924,0.341995,0.095737,0.246258,0.437731,0.006918,0.021426,-0.014508,0.028344
-40.000000,-10.000000,-4.573712,0.047840,-4.621551,-4.525872,148.359534,49.783527,98.576006,198.143061,0.291972,0.079878,0.212094,0.371850,0.008784,0.023123,-0.014339,0.031907
-40.000000,-7.500000,-4.811001,0.032886,-4.843887,-4.778114,148.253266,49.766363,98.486903,198.019629,0.230574,0.061880,0.168694,0.292454,0.010421,0.024548,-0.014128,0.034969
-40.000000,-5.000000,-4.991374,0.020590,-5.011964,-4.970784,148.172439,49.753550,98.418890,197.925989,0.158632,0.042085,0.116547,0.200716,0.011699,0.025603,-0.013904,0.037303
-40.000000,-2.500000,-5.099964,0.013621,-5.113585,-5.086343,148.122545,49.745241,98.377304,197.867786,0.081675,0.021482,0.060193,0.103157,0.012497,0.026297,-0.013800,0.038793
-40.000000,0.000000,-5.137438,0.012071,-5.149509,-5.125367,148.105206,49.742216,98.362990,197.847422,-0.000277,0.000241,-0.000517,-0.000036,0.012779,0.026529,-0.013750,0.039309
-40.000000,2.500000,-5.098881,0.014620,-5.113501,-5.084261,148.122803,49.744997,98.377806,197.867800,-0.081625,0.021599,-0.103223,-0.060026,0.012510,0.026285,-0.013774,0.038795
-40.000000,5.000000,-4.988258,0.021729,-5.009987,-4.966528,148.173162,49.753140,98.420022,197.926302,-0.159662,0.042248,-0.201909,-0.117414,0.011692,0.025623,-0.013931,0.037315
-40.000000,7.500000,-4.810215,0.033477,-4.843692,-4.776737,148.253596,49.766088,98.487508,198.019684,-0.230606,0.061887,-0.292493,-0.168720,0.010442,0.024527,-0.014085,0.034969
-40.000000,10.000000,-4.573048,0.048271,-4.621318,-4.524777,148.359851,49.783276,98.576575,198.143128,-0.292026,0.079849,-0.371875,-0.212177,0.008795,0.023113,-0.014317,0.031908
-40.000000,12.500000,-4.286083,0.063980,-4.350063,-4.222103,148.486963,49.804118,98.682845,198.291080,-0.341367,0.095608,-0.436975,-0.245759,0.006918,0.021394,-0.014476,0.028312
-40.000000,15.000000,-3.960995,0.079694,-4.040689,-3.881301,148.628230,49.827411,98.800819,198.455641,-0.378267,0.108792,-0.487059,-0.269475,0.004940,0.019487,-0.014546,0.024427
-40.000000,17.500000,-3.600675,0.095834,-3.696509,-3.504841,148.779509,49.851801,98.927709,198.631310,-0.402126,0.118975,-0.521101,-0.283151,0.003000,0.017485,-0.014485,0.020485
-40.000000,20.000000,-3.239861,0.106904,-3.346765,-3.132957,148.930922,49.877789,99.053133,198.808711,-0.411995,0.125691,-0.537685,-0.286304,0.001151,0.015396,-0.014245,0.016547
-40.000000,22.500000,-2.862931,0.117344,-2.980275,-2.745586,149.082480,49.902967,99.179513,198.985447,-0.409134,0.128846,-0.537980,-0.280287,-0.000472,0.013365,-0.013838,0.012893
-40.000000,25.000000,-2.512123,0.119682,-2.631805,-2.392440,149.223925,49.928515,99.295410,199.152440,-0.396184,0.128810,-0.524994,-0.267375,-0.001893,0.011376,-0.013269,0.009483
-40.000000,27.500000,-2.164195,0.120911,-2.285106,-2.043285,149.358309,49.952099,99.406210,199.310407,-0.372821,0.125322,-0.498143,-0.247499,-0.003027,0.009541,-0.012568,0.006514
-40.000000,30.000000,-1.854977,0.116231,-1.971207,-1.738746,149.477087,49.974501,99.502586,199.451588,-0.343009,0.118787,-0.461796,-0.224222,-0.003916,0.007844,-0.011760,0.003927
-40.000000,32.500000,-1.563057,0.111223,-1.674280,-1.451834,149.584473,49.994102,99.590370,199.578575,-0.305734,0.109321,-0.415055,-0.196414,-0.004533,0.006358,-0.010892,0.001825
-40.000000,35.000000,-1.313960,0.101538,-1.415498,-1.212421,149.676174,50.012255,99.663919,199.688429,-0.266416,0.097949,-0.364365,-0.168466,-0.004997,0.005031,-0.010027,0.000034
-40.000000,37.500000,-1.104673,0.091506,-1.196178,-1.013167,149.751497,50.027456,99.724041,199.778954,-0.224201,0.084338,-0.308539,-0.139863,-0.005274,0.003930,-0.009204,-0.001344
-40.000000,40.000000,-0.926833,0.082745,-1.009578,-0.844088,149.813127,50.039537,99.773589,199.852664,-0.178872,0.069065,-0.247937,-0.109807,-0.005399,0.003055,-0.008454,-0.002344
-40.000000,42.500000,-0.794869,0.072726,-0.867594,-0.722143,149.859976,50.049834,99.810142,199.909809,-0.135507,0.052903,-0.188410,-0.082604,-0.005505,0.002341,-0.007846,-0.003164
-40.000000,45.000000,-0.695518,0.066425,-0.761944,-0.629093,149.893623,50.056672,99.836950,199.950295,-0.089715,0.035701,-0.125416,-0.054014,-0.005514,0.001854,-0.007368,-0.003661
-40.000000,47.500000,-0.636594,0.061500,-0.698094,-0.575095,149.913772,50.061081,99.852691,199.974853,-0.044868,0.017978,-0.062846,-0.026891,-0.005527,0.001553,-0.007080,-0.003973
-40.000000,50.000000,-0.616344,0.060174,-0.676519,-0.556170,149.920693,50.062533,99.858160,199.983226,0.000000,0.000000,0.000000,0.000000,-0.005526,0.001450,-0.006976,-0.004076
-37.500000,-50.000000,-0.653271,0.142365,-0.795636,-0.510905,149.892826,50.031928,99.860898,199.924755,0.000000,0.000000,0.000000,0.000000,-0.004630,0.002109,-0.006739,-0.002521
-37.500000,-47.500000,-0.671892,0.144174,-0.816066,-0.527719,149.886005,50.030245,99.855760,199.916251,0.041284,0.017737,0.023546,0.059021,-0.004613,0.002222,-0.006835,-0.002391
-37.500000,-45.000000,-0.726743,0.150219,-0.876963,-0.576524,149.866168,50.025362,99.840806,199.891530,0.082996,0.035173,0.047823,0.118169,-0.004568,0.002544,-0.007112,-0.002024
-37.500000,-42.500000,-0.813568,0.159873,-0.973441,-0.653695,149.833597,50.017078,99.816520,199.850675,0.123069,0.051797,0.071272,0.174866,-0.004454,0.003094,-0.007549,-0.001360
-37.500000,-40.000000,-0.938522,0.171596,-1.110118,-0.766925,149.787427,50.006047,99.781379,199.793474,0.163913,0.067613,0.096300,0.231526,-0.004292,0.003843,-0.008135,-0.000450
-37.500000,-37.500000,-1.094273,0.185962,-1.280235,-0.908311,149.728125,49.991720,99.736406,199.719845,0.202606,0.081945,0.120661,0.284550,-0.004010,0.004813,-0.008823,0.000803
-37.500000,-35.000000,-1.281417,0.201011,-1.482428,-1.080406,149.655441,49.974503,99.680938,199.629944,0.239168,0.094586,0.144582,0.333754,-0.003586,0.006004,-0.009591,0.002418
-37.500000,-32.500000,-1.503440,0.216618,-1.720058,-1.286822,149.567256,49.954092,99.613164,199.521349,0.272503,0.104831,0.167672,0.377333,-0.002957,0.007435,-0.010391,0.004478
-37.500000,-30.000000,-1.751994,0.230756,-1.982750,-1.521238,149.466035,49.931186,99.534849,199.397221,0.301444,0.112624,0.188821,0.414068,-0.002109,0.009071,-0.011180,0.006962
-37.500000,-27.500000,-2.030117,0.241459,-2.271577,-1.788658,149.351853,49.906613,99.445240,199.258466,0.326158,0.118033,0.208125,0.444191,-0.001062,0.010871,-0.011932,0.009809
-37.500000,-25.000000,-2.329884,0.249535,-2.579419,-2.080349,149.225047,49.879873,99.345174,199.104919,0.342895,0.120003,0.222892,0.462897,0.000289,0.012854,-0.012565,0.013142
-37.500000,-22.500000,-2.633325,0.255448,-2.888773,-2.377877,149.090844,49.851330,99.239514,198.942174,0.350647,0.118710,0.231937,0.469357,0.001941,0.014990,-0.013049,0.016931
-37.500000,-20.000000,-2.941138,0.256884,-3.198022,-2.684254,148.950335,49.822009,99.128325,198.772344,0.348411,0.114098,0.234314,0.462509,0.003863,0.017223,-0.013360,0.021087
-37.500000,-17.500000,-3.252980,0.253727,-3.506707,-2.999253,148.806444,49.793104,99.013340,198.599548,0.336694,0.106671,0.230024,0.443365,0.005941,0.019460,-0.013518,0.025401
-37.500000,-15.000000,-3.548449,0.248031,-3.796480,-3.300418,148.665404,49.764932,98.900472,198.430337,0.313226,0.096145,0.217081,0.409371,0.008162,0.021650,-0.013488,0.029812
-37.500000,-12.500000,-3.819190,0.240485,-4.059674,-3.578705,148.532172,49.738378,98.793793,198.270550,0.279400,0.083247,0.196153,0.362647,0.010406,0.023724,-0.013318,0.034130
-37.500000,-10.000000,-4.050700,0.232722,-4.283422,-3.817978,148.412724,49.714090,98.698634,198.126815,0.236779,0.068584,0.168195,0.305363,0.012587,0.025616,-0.013028,0.038203
-37.500000,-7.500000,-4.243203,0.224231,-4.467435,-4.018972,148.312498,49.694077,98.618421,198.006575,0.185109,0.052427,0.132682,0.237536,0.014468,0.027186,-0.012718,0.041654
-37.500000,-5.000000,-4.383780,0.217550,-4.601330,-4.166229,148.236928,49.678690,98.558238,197.915617,0.127894,0.035592,0.092302,0.163486,0.015968,0.028373,-0.012405,0.044342
-37.500000,-2.500000,-4.473352,0.213257,-4.686609,-4.260094,148.189428,49.669118,98.520310,197.858547,0.064424,0.017808,0.046616,0.082232,0.016877,0.029131,-0.012255,0.046008
-37.500000,0.000000,-4.502343,0.212796,-4.715139,-4.289546,148.173178,49.665528,98.507649,197.838706,-0.000237,0.000205,-0.000442,-0.000032,0.017214,0.029387,-0.012174,0.046601
-37.500000,2.500000,-4.472373,0.214157,-4.686531,-4.258216,148.189668,49.668892,98.520776,197.858560,-0.064323,0.017967,-0.082289,-0.046356,0.016891,0.029117,-0.012225,0.046008
-37.500000,5.000000,-4.385222,0.217955,-4.603176,-4.167267,148.236990,49.678605,98.558385,197.915594,-0.126903,0.035390,-0.162293,-0.091513,0.015940,0.028376,-0.012436,0.044316
-37.500000,7.500000,-4.242611,0.224638,-4.467249,-4.017972,148.312761,49.693865,98.618896,198.006625,-0.185122,0.052446,-0.237568,-0.132676,0.014490,0.027165,-0.012675,0.041655
-37.500000,10.000000,-4.049428,0.233068,-4.282496,-3.816360,148.413055,49.713853,98.699201,198.126908,-0.236980,0.068587,-0.305567,-0.168393,0.012605,0.025607,-0.013001,0.038212
-37.500000,12.500000,-3.811726,0.241585,-4.053311,-3.570140,148.533229,49.737756,98.795473,198.270985,-0.280141,0.083304,-0.363445,-0.196838,0.010468,0.023735,-0.013267,0.034202
-37.500000,15.000000,-3.540048,0.249243,-3.789291,-3.290804,148.666633,49.764290,98.902343,198.430923,-0.313508,0.096065,-0.409572,-0.217443,0.008226,0.021665,-0.013439,0.029890
-37.500000,17.500000,-3.252778,0.253753,-3.506531,-2.999025,148.806600,49.793011,99.013589,198.599611,-0.336769,0.106584,-0.443353,-0.230186,0.005953,0.019448,-0.013495,0.025402
-37.500000,20.000000,-2.949445,0.255590,-3.205035,-2.693855,148.949274,49.822476,99.126798,198.771750,-0.348959,0.114156,-0.463115,-0.234802,0.003825,0.017186,-0.013361,0.021011
-37.500000,22.500000,-2.628188,0.256140,-2.884328,-2.372048,149.091674,49.850965,99.240709,198.942639,-0.350213,0.118473,-0.468687,-0.231740,0.001977,0.014998,-0.013021,0.016976
-37.500000,25.000000,-2.329785,0.249457,-2.579242,-2.080328,149.225131,49.879840,99.345290,199.104971,-0.342959,0.119907,-0.462867,-0.223052,0.000295,0.012848,-0.012553,0.013143
-37.500000,27.500000,-2.030003,0.241469,-2.271471,-1.788534,149.351918,49.906581,99.445338,199.258499,-0.326210,0.117946,-0.444156,-0.208264,-0.001055,0.010866,-0.011921,0.009811
-37.500000,30.000000,-1.751913,0.230708,-1.982621,-1.521204,149.466084,49.931168,99.534916,199.397252,-0.301490,0.112545,-0.414034,-0.188945,-0.002105,0.009068,-0.011172,0.006963
-37.500000,32.500000,-1.508772,0.215508,-1.724281,-1.293264,149.566574,49.954500,99.612074,199.521074,-0.273625,0.104993,-0.378618,-0.168632,-0.002988,0.007413,-0.010401,0.004426
-37.500000,35.000000,-1.281296,0.201077,-1.482373,-1.080219,149.655469,49.974480,99.680989,199.629949,-0.239191,0.094533,-0.333723,-0.144658,-0.003582,0.006003,-0.009585,0.002420
-37.500000,37.500000,-1.090667,0.186702,-1.277369,-0.903966,149.728544,49.991375,99.737169,199.719920,-0.201639,0.081728,-0.283367,-0.119912,-0.003982,0.004828,-0.008810,0.000845
-37.500000,40.000000,-0.938457,0.171604,-1.110061,-0.766853,149.787442,50.006038,99.781404,199.793480,-0.163936,0.067579,-0.231516,-0.096357,-0.004293,0.003839,-0.008132,-0.000453
-37.500000,42.500000,-0.813468,0.159901,-0.973370,-0.653567,149.833613,50.017072,99.816542,199.850685,-0.123093,0.051765,-0.174858,-0.071327,-0.004454,0.003093,-0.007547,-0.001360
-37.500000,45.000000,-0.726728,0.150192,-0.876920,-0.576537,149.866182,50.025365,99.840817,199.891547,-0.083008,0.035167,-0.118175,-0.047841,-0.004567,0.002543,-0.007109,-0.002024
-37.500000,47.500000,-0.672070,0.144147,-0.816217,-0.527923,149.886008,50.030283,99.855725,199.916291,-0.041548,0.017732,-0.059280,-0.023816,-0.004616,0.002219,-0.006835,-0.002397
-37.500000,50.000000,-0.653271,0.142365,-0.795636,-0.510905,149.892826,50.031928,99.860898,199.924755,0.000000,0.000000,0.000000,0.000000,-0.004630,0.002109,-0.006740,-0.002521
-35.000000,-50.000000,-0.678858,0.220545,-0.899402,-0.458313,149.866442,50.000296,99.866146,199.866737,0.000000,0.000000,0.000000,0.000000,-0.003617,0.002726,-0.006343,-0.000891
-35.000000,-47.500000,-0.695516,0.222779,-0.918295,-0.472736,149.859798,49.998406,99.861392,199.858204,0.037189,0.017110,0.020080,0.054299,-0.003583,0.002846,-0.006429,-0.000737
-35.000000,-45.000000,-0.743597,0.230192,-0.973788,-0.513405,149.840584,49.992824,99.847760,199.833408,0.074130,0.033803,0.040327,0.107932,-0.003480,0.003195,-0.006675,-0.000284
-35.000000,-42.500000,-0.822057,0.241395,-1.063451,-0.580662,149.808832,49.983729,99.825103,199.792561,0.110265,0.049715,0.060551,0.159980,-0.003291,0.003777,-0.007068,0.000486
-35.000000,-40.000000,-0.930100,0.256373,-1.186473,-0.673726,149.764402,49.971095,99.793307,199.735497,0.145132,0.064440,0.080692,0.209573,-0.002987,0.004593,-0.007580,0.001606
-35.000000,-37.500000,-1.066945,0.274083,-1.341028,-0.792862,149.707175,49.955110,99.752065,199.662284,0.178326,0.077652,0.100674,0.255978,-0.002548,0.005637,-0.008185,0.003089
-35.000000,-35.000000,-1.231190,0.293024,-1.524215,-0.938166,149.637115,49.936006,99.701109,199.573121,0.209115,0.089026,0.120089,0.298141,-0.001946,0.006905,-0.008852,0.004959
